step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
1113,Row-Update,mps2,-1.33703613,9.01980772e-05,100
1113,Hybrid,mixture2,-1.33701263,8.99509060e-05,100
1114,Metropolis,metropolis,-1.33602641,3.75359145e-04,100
1114,Row-Update,mps2,-1.33699563,9.19219984e-05,100
1114,Hybrid,mixture2,-1.33700364,9.04644046e-05,100
1115,Metropolis,metropolis,-1.33606124,3.75040303e-04,100
1115,Row-Update,mps2,-1.33700266,9.13507023e-05,100
1115,Hybrid,mixture2,-1.33701542,9.08767060e-05,100
1116,Metropolis,metropolis,-1.33606556,3.75252642e-04,100
1116,Row-Update,mps2,-1.33702599,8.97718148e-05,100
1116,Hybrid,mixture2,-1.33700209,9.36359677e-05,100
1117,Metropolis,metropolis,-1.33603934,3.76241457e-04,100
1117,Row-Update,mps2,-1.33702831,8.97507113e-05,100
1117,Hybrid,mixture2,-1.33698075,9.60204188e-05,100
1118,Metropolis,metropolis,-1.33604603,3.75893105e-04,100
1118,Row-Update,mps2,-1.33702959,9.12873815e-05,100
1118,Hybrid,mixture2,-1.33701579,8.99954026e-05,100
1119,Metropolis,metropolis,-1.33604412,3.76192041e-04,100
1119,Row-Update,mps2,-1.33702878,8.87441537e-05,100
1119,Hybrid,mixture2,-1.33700192,9.12760877e-05,100
1120,Metropolis,metropolis,-1.33603325,3.75711264e-04,100
1120,Row-Update,mps2,-1.33702214,9.10239304e-05,100
1120,Hybrid,mixture2,-1.33699992,9.24037237e-05,100
1121,Metropolis,metropolis,-1.33600531,3.78187001e-04,100
1121,Row-Update,mps2,-1.33701701,8.66211550e-05,100
1121,Hybrid,mixture2,-1.33699487,9.24156359e-05,100
1122,Metropolis,metropolis,-1.33602882,3.77192666e-04,100
1122,Row-Update,mps2,-1.33700167,9.01940482e-05,100
1122,Hybrid,mixture2,-1.33700697,9.14373476e-05,100
1123,Metropolis,metropolis,-1.33606242,3.74684780e-04,100
1123,Row-Update,mps2,-1.33703126,8.96874842e-05,100
1123,Hybrid,mixture2,-1.33700880,9.33547886e-05,100
1124,Metropolis,metropolis,-1.33605058,3.75235754e-04,100
1124,Row-Update,mps2,-1.33704317,8.97615005e-05,100
1124,Hybrid,mixture2,-1.33698525,9.11888665e-05,100
1125,Metropolis,metropolis,-1.33605035,3.74526805e-04,100
1125,Row-Update,mps2,-1.33704165,8.94227323e-05,100
1125,Hybrid,mixture2,-1.33699166,9.42098738e-05,100
1126,Metropolis,metropolis,-1.33602144,3.76412010e-04,100
1126,Row-Update,mps2,-1.33704926,8.85153809e-05,100
1126,Hybrid,mixture2,-1.33700638,9.23295651e-05,100
1127,Metropolis,metropolis,-1.33607087,3.74915686e-04,100
1127,Row-Update,mps2,-1.33702563,8.99517948e-05,100
1127,Hybrid,mixture2,-1.33700296,9.14254565e-05,100
1128,Metropolis,metropolis,-1.33603600,3.75020793e-04,100
1128,Row-Update,mps2,-1.33702944,8.85620235e-05,100
1128,Hybrid,mixture2,-1.33699177,9.10510889e-05,100
1129,Metropolis,metropolis,-1.33606870,3.74994087e-04,100
1129,Row-Update,mps2,-1.33701843,9.74358971e-05,100
1129,Hybrid,mixture2,-1.33701841,8.96712028e-05,100
1130,Metropolis,metropolis,-1.33604911,3.76268503e-04,100
1130,Row-Update,mps2,-1.33701434,9.24311681e-05,100
1130,Hybrid,mixture2,-1.33702316,8.76340166e-05,100
1131,Metropolis,metropolis,-1.33605852,3.76947389e-04,100
1131,Row-Update,mps2,-1.33703849,9.02347613e-05,100
1131,Hybrid,mixture2,-1.33699689,8.92976908e-05,100
1132,Metropolis,metropolis,-1.33606233,3.75840212e-04,100
1132,Row-Update,mps2,-1.33703403,9.00607376e-05,100
1132,Hybrid,mixture2,-1.33700026,9.09538005e-05,100
1133,Metropolis,metropolis,-1.33607778,3.75254953e-04,100
1133,Row-Update,mps2,-1.33703850,9.17527762e-05,100
1133,Hybrid,mixture2,-1.33701169,8.94024057e-05,100
1134,Metropolis,metropolis,-1.33606832,3.75903491e-04,100
1134,Row-Update,mps2,-1.33701896,9.39209416e-05,100
1134,Hybrid,mixture2,-1.33701620,8.99987618e-05,100
1135,Metropolis,metropolis,-1.33605271,3.75568188e-04,100
1135,Row-Update,mps2,-1.33703467,9.31621412e-05,100
1135,Hybrid,mixture2,-1.33701777,8.82672573e-05,100
1136,Metropolis,metropolis,-1.33606243,3.75004202e-04,100
1136,Row-Update,mps2,-1.33702540,9.05013293e-05,100
1136,Hybrid,mixture2,-1.33702342,8.83857779e-05,100
1137,Metropolis,metropolis,-1.33605875,3.74630460e-04,100
1137,Row-Update,mps2,-1.33705716,8.89661043e-05,100
1137,Hybrid,mixture2,-1.33701485,8.76315806e-05,100
1138,Metropolis,metropolis,-1.33606326,3.75491209e-04,100
1138,Row-Update,mps2,-1.33703067,9.18242070e-05,100
1138,Hybrid,mixture2,-1.33702786,8.78574586e-05,100
1139,Metropolis,metropolis,-1.33606523,3.76010300e-04,100
1139,Row-Update,mps2,-1.33702348,9.18890397e-05,100
1139,Hybrid,mixture2,-1.33699953,9.13121102e-05,100
1140,Metropolis,metropolis,-1.33607199,3.74162325e-04,100
1140,Row-Update,mps2,-1.33701788,9.20262876e-05,100
1140,Hybrid,mixture2,-1.33702170,8.75234996e-05,100
1141,Metropolis,metropolis,-1.33607984,3.74024440e-04,100
1141,Row-Update,mps2,-1.33701984,9.21367506e-05,100
1141,Hybrid,mixture2,-1.33705314,8.78624347e-05,100
1142,Metropolis,metropolis,-1.33605738,3.75608064e-04,100
1142,Row-Update,mps2,-1.33699297,9.65247320e-05,100
1142,Hybrid,mixture2,-1.33703339,8.93287490e-05,100
1143,Metropolis,metropolis,-1.33607673,3.75727459e-04,100
1143,Row-Update,mps2,-1.33700384,9.99865374e-05,100
1143,Hybrid,mixture2,-1.33702770,8.77420604e-05,100
1144,Metropolis,metropolis,-1.33607138,3.75238520e-04,100
1144,Row-Update,mps2,-1.33700545,9.66949123e-05,100
1144,Hybrid,mixture2,-1.33703836,8.77909561e-05,100
1145,Metropolis,metropolis,-1.33609319,3.74678222e-04,100
1145,Row-Update,mps2,-1.33699818,9.26772273e-05,100
1145,Hybrid,mixture2,-1.33703236,8.94327340e-05,100
1146,Metropolis,metropolis,-1.33607120,3.75687998e-04,100
1146,Row-Update,mps2,-1.33702740,9.24950961e-05,100
1146,Hybrid,mixture2,-1.33704103,8.90218731e-05,100
1147,Metropolis,metropolis,-1.33609191,3.76272897e-04,100
1147,Row-Update,mps2,-1.33701328,9.83086558e-05,100
1147,Hybrid,mixture2,-1.33702701,8.79644195e-05,100
1148,Metropolis,metropolis,-1.33607302,3.76461852e-04,100
1148,Row-Update,mps2,-1.33702041,9.81973890e-05,100
1148,Hybrid,mixture2,-1.33703568,8.88262777e-05,100
1149,Metropolis,metropolis,-1.33608914,3.75187081e-04,100
1149,Row-Update,mps2,-1.33700723,9.47152253e-05,100
1149,Hybrid,mixture2,-1.33702246,8.78864806e-05,100
1150,Metropolis,metropolis,-1.33609445,3.74957895e-04,100
1150,Row-Update,mps2,-1.33702967,9.38591466e-05,100
1150,Hybrid,mixture2,-1.33700067,8.93608556e-05,100
1151,Metropolis,metropolis,-1.33607181,3.74903892e-04,100
1151,Row-Update,mps2,-1.33701098,9.63028257e-05,100
1151,Hybrid,mixture2,-1.33704860,8.89422747e-05,100
1152,Metropolis,metropolis,-1.33608807,3.74871782e-04,100
1152,Row-Update,mps2,-1.33702142,9.47314494e-05,100
1152,Hybrid,mixture2,-1.33701764,8.99136021e-05,100
1153,Metropolis,metropolis,-1.33609040,3.75191444e-04,100
1153,Row-Update,mps2,-1.33699909,9.76723865e-05,100
1153,Hybrid,mixture2,-1.33702050,8.84085153e-05,100
1154,Metropolis,metropolis,-1.33605222,3.75262639e-04,100
1154,Row-Update,mps2,-1.33701476,9.76931629e-05,100
1154,Hybrid,mixture2,-1.33702100,8.84036276e-05,100
1155,Metropolis,metropolis,-1.33607898,3.77035605e-04,100
1155,Row-Update,mps2,-1.33700682,9.79828887e-05,100
1155,Hybrid,mixture2,-1.33703003,8.84251586e-05,100
1156,Metropolis,metropolis,-1.33610179,3.76033225e-04,100
1156,Row-Update,mps2,-1.33700571,9.74729924e-05,100
1156,Hybrid,mixture2,-1.33702830,8.74075929e-05,100
1157,Metropolis,metropolis,-1.33607491,3.75543814e-04,100
1157,Row-Update,mps2,-1.33702715,9.65276972e-05,100
1157,Hybrid,mixture2,-1.33701092,8.64825444e-05,100
1158,Metropolis,metropolis,-1.33607110,3.76354882e-04,100
1158,Row-Update,mps2,-1.33704307,9.18497055e-05,100
1158,Hybrid,mixture2,-1.33702376,8.86148503e-05,100
1159,Metropolis,metropolis,-1.33608635,3.75372081e-04,100
1159,Row-Update,mps2,-1.33703231,9.53719881e-05,100
1159,Hybrid,mixture2,-1.33704033,8.56906863e-05,100
1160,Metropolis,metropolis,-1.33609276,3.76481670e-04,100
1160,Row-Update,mps2,-1.33701715,9.63385340e-05,100
1160,Hybrid,mixture2,-1.33700948,8.50972875e-05,100
1161,Metropolis,metropolis,-1.33601104,3.86495567e-04,100
1161,Row-Update,mps2,-1.33704236,9.22222631e-05,100
1161,Hybrid,mixture2,-1.33701229,8.74039841e-05,100
1162,Metropolis,metropolis,-1.33606546,3.76665975e-04,100
1162,Row-Update,mps2,-1.33704060,9.07016613e-05,100
1162,Hybrid,mixture2,-1.33703994,8.63964007e-05,100
1163,Metropolis,metropolis,-1.33604666,3.78402213e-04,100
1163,Row-Update,mps2,-1.33703281,9.35698908e-05,100
1163,Hybrid,mixture2,-1.33703928,8.73098703e-05,100
1164,Metropolis,metropolis,-1.33607945,3.75926090e-04,100
1164,Row-Update,mps2,-1.33703272,9.11994846e-05,100
1164,Hybrid,mixture2,-1.33704609,8.36392022e-05,100
1165,Metropolis,metropolis,-1.33609697,3.75717213e-04,100
1165,Row-Update,mps2,-1.33703573,9.25727519e-05,100
1165,Hybrid,mixture2,-1.33704496,8.73595592e-05,100
1166,Metropolis,metropolis,-1.33610304,3.75940633e-04,100
1166,Row-Update,mps2,-1.33702612,9.52583170e-05,100
1166,Hybrid,mixture2,-1.33704552,8.64224417e-05,100
1167,Metropolis,metropolis,-1.33609117,3.75257790e-04,100
1167,Row-Update,mps2,-1.33702751,9.48536041e-05,100
1167,Hybrid,mixture2,-1.33702306,8.97952339e-05,100
1168,Metropolis,metropolis,-1.33610280,3.75745204e-04,100
1168,Row-Update,mps2,-1.33703843,9.43319538e-05,100
1168,Hybrid,mixture2,-1.33704407,8.74325482e-05,100
1169,Metropolis,metropolis,-1.33608757,3.75182252e-04,100
1169,Row-Update,mps2,-1.33703082,9.38811371e-05,100
1169,Hybrid,mixture2,-1.33703965,8.60417983e-05,100
1170,Metropolis,metropolis,-1.33608782,3.75069623e-04,100
1170,Row-Update,mps2,-1.33702645,9.87772443e-05,100
1170,Hybrid,mixture2,-1.33703880,8.72446457e-05,100
1171,Metropolis,metropolis,-1.33609281,3.75714414e-04,100
1171,Row-Update,mps2,-1.33703036,9.76755469e-05,100
1171,Hybrid,mixture2,-1.33704302,8.69476049e-05,100
1172,Metropolis,metropolis,-1.33609411,3.75790286e-04,100
1172,Row-Update,mps2,-1.33704277,9.64295776e-05,100
1172,Hybrid,mixture2,-1.33706101,8.54551864e-05,100
1173,Metropolis,metropolis,-1.33607694,3.75339370e-04,100
1173,Row-Update,mps2,-1.33704455,9.32602119e-05,100
1173,Hybrid,mixture2,-1.33704753,8.51700274e-05,100
1174,Metropolis,metropolis,-1.33608901,3.75577692e-04,100
1174,Row-Update,mps2,-1.33704223,9.46524589e-05,100
1174,Hybrid,mixture2,-1.33704065,8.56549560e-05,100
1175,Metropolis,metropolis,-1.33609548,3.74467822e-04,100
1175,Row-Update,mps2,-1.33703243,9.68642142e-05,100
1175,Hybrid,mixture2,-1.33705199,8.32952098e-05,100
1176,Metropolis,metropolis,-1.33609638,3.75757794e-04,100
1176,Row-Update,mps2,-1.33703500,9.86924941e-05,100
1176,Hybrid,mixture2,-1.33703976,8.42671915e-05,100
1177,Metropolis,metropolis,-1.33610013,3.76148393e-04,100
1177,Row-Update,mps2,-1.33706571,9.56360789e-05,100
1177,Hybrid,mixture2,-1.33707248,8.42534747e-05,100
1178,Metropolis,metropolis,-1.33607925,3.76289941e-04,100
1178,Row-Update,mps2,-1.33703962,9.49333508e-05,100
1178,Hybrid,mixture2,-1.33704931,8.76200821e-05,100
1179,Metropolis,metropolis,-1.33607480,3.76732686e-04,100
1179,Row-Update,mps2,-1.33705256,9.48303621e-05,100
1179,Hybrid,mixture2,-1.33705833,8.66683867e-05,100
1180,Metropolis,metropolis,-1.33608193,3.77260663e-04,100
1180,Row-Update,mps2,-1.33706649,9.22069635e-05,100
1180,Hybrid,mixture2,-1.33705507,8.55943005e-05,100
1181,Metropolis,metropolis,-1.33607891,3.76161509e-04,100
1181,Row-Update,mps2,-1.33705761,9.37267818e-05,100
1181,Hybrid,mixture2,-1.33704231,8.48026015e-05,100
1182,Metropolis,metropolis,-1.33607691,3.75712446e-04,100
1182,Row-Update,mps2,-1.33705016,9.14783548e-05,100
1182,Hybrid,mixture2,-1.33704124,8.55330051e-05,100
1183,Metropolis,metropolis,-1.33609667,3.74690107e-04,100
1183,Row-Update,mps2,-1.33703322,8.98163391e-05,100
1183,Hybrid,mixture2,-1.33705985,8.54370751e-05,100
1184,Metropolis,metropolis,-1.33608833,3.76167112e-04,100
1184,Row-Update,mps2,-1.33703733,9.47490126e-05,100
1184,Hybrid,mixture2,-1.33703840,8.70406998e-05,100
1185,Metropolis,metropolis,-1.33608234,3.75510253e-04,100
1185,Row-Update,mps2,-1.33703411,9.28714919e-05,100
1185,Hybrid,mixture2,-1.33704803,8.65313803e-05,100
1186,Metropolis,metropolis,-1.33608577,3.76096139e-04,100
1186,Row-Update,mps2,-1.33703521,9.26425859e-05,100
1186,Hybrid,mixture2,-1.33704915,8.57800956e-05,100
1187,Metropolis,metropolis,-1.33608825,3.75897455e-04,100
1187,Row-Update,mps2,-1.33705184,9.20302685e-05,100
1187,Hybrid,mixture2,-1.33705045,8.65943828e-05,100
1188,Metropolis,metropolis,-1.33607954,3.76365862e-04,100
1188,Row-Update,mps2,-1.33705212,8.88187782e-05,100
1188,Hybrid,mixture2,-1.33707144,8.32394388e-05,100
1189,Metropolis,metropolis,-1.33609494,3.76082704e-04,100
1189,Row-Update,mps2,-1.33705385,9.12347070e-05,100
1189,Hybrid,mixture2,-1.33706793,8.44306166e-05,100
1190,Metropolis,metropolis,-1.33610520,3.75410504e-04,100
1190,Row-Update,mps2,-1.33704880,9.10826087e-05,100
1190,Hybrid,mixture2,-1.33705748,8.36889668e-05,100
1191,Metropolis,metropolis,-1.33609579,3.75335111e-04,100
1191,Row-Update,mps2,-1.33704192,9.09658862e-05,100
1191,Hybrid,mixture2,-1.33705594,8.65945176e-05,100
1192,Metropolis,metropolis,-1.33608494,3.75304278e-04,100
1192,Row-Update,mps2,-1.33704376,9.17170579e-05,100
1192,Hybrid,mixture2,-1.33703516,8.73793527e-05,100
1193,Metropolis,metropolis,-1.33611258,3.76623544e-04,100
1193,Row-Update,mps2,-1.33704852,9.31974992e-05,100
1193,Hybrid,mixture2,-1.33704274,8.64653336e-05,100
1194,Metropolis,metropolis,-1.33609792,3.76036152e-04,100
1194,Row-Update,mps2,-1.33705497,9.09309755e-05,100
1194,Hybrid,mixture2,-1.33707898,8.40087570e-05,100
1195,Metropolis,metropolis,-1.33610246,3.76080987e-04,100
1195,Row-Update,mps2,-1.33705534,9.33737214e-05,100
1195,Hybrid,mixture2,-1.33701012,1.06660358e-04,100
1196,Metropolis,metropolis,-1.33611451,3.75471134e-04,100
1196,Row-Update,mps2,-1.33701412,9.68305846e-05,100
1196,Hybrid,mixture2,-1.33704104,9.29526802e-05,100
1197,Metropolis,metropolis,-1.33610819,3.76978818e-04,100
1197,Row-Update,mps2,-1.33704500,9.21535691e-05,100
1197,Hybrid,mixture2,-1.33704379,8.75828429e-05,100
1198,Metropolis,metropolis,-1.33610508,3.77235904e-04,100
1198,Row-Update,mps2,-1.33703793,9.13264815e-05,100
1198,Hybrid,mixture2,-1.33703739,8.58245739e-05,100
1199,Metropolis,metropolis,-1.33608460,3.77345225e-04,100
1199,Row-Update,mps2,-1.33705764,9.28872558e-05,100
1199,Hybrid,mixture2,-1.33706881,8.54334477e-05,100
1200,Metropolis,metropolis,-1.33612403,3.77054435e-04,100
1200,Row-Update,mps2,-1.33703992,9.16425358e-05,100
1200,Hybrid,mixture2,-1.33705236,8.75745460e-05,100
1201,Metropolis,metropolis,-1.33611346,3.77085177e-04,100
1201,Row-Update,mps2,-1.33704057,9.01197457e-05,100
1201,Hybrid,mixture2,-1.33705092,8.64970332e-05,100
1202,Metropolis,metropolis,-1.33609939,3.75209910e-04,100
1202,Row-Update,mps2,-1.33704455,9.08296642e-05,100
1202,Hybrid,mixture2,-1.33706649,8.47405086e-05,100
1203,Metropolis,metropolis,-1.33611527,3.76416636e-04,100
1203,Row-Update,mps2,-1.33705820,8.96388823e-05,100
1203,Hybrid,mixture2,-1.33708936,8.89828653e-05,100
1204,Metropolis,metropolis,-1.33611133,3.75752902e-04,100
1204,Row-Update,mps2,-1.33705199,8.80433318e-05,100
1204,Hybrid,mixture2,-1.33708009,8.46980069e-05,100
1205,Metropolis,metropolis,-1.33611017,3.75608787e-04,100
1205,Row-Update,mps2,-1.33706849,8.91825435e-05,100
1205,Hybrid,mixture2,-1.33702995,9.23581961e-05,100
1206,Metropolis,metropolis,-1.33611024,3.75830111e-04,100
1206,Row-Update,mps2,-1.33706933,8.76317172e-05,100
1206,Hybrid,mixture2,-1.33707423,8.94147570e-05,100
1207,Metropolis,metropolis,-1.33611407,3.75239798e-04,100
1207,Row-Update,mps2,-1.33705034,8.93192682e-05,100
1207,Hybrid,mixture2,-1.33706486,8.63430511e-05,100
1208,Metropolis,metropolis,-1.33610938,3.75282818e-04,100
1208,Row-Update,mps2,-1.33707078,8.93118274e-05,100
1208,Hybrid,mixture2,-1.33705982,8.48739805e-05,100
1209,Metropolis,metropolis,-1.33610679,3.75584732e-04,100
1209,Row-Update,mps2,-1.33708237,8.70287579e-05,100
1209,Hybrid,mixture2,-1.33706665,8.51257341e-05,100
1210,Metropolis,metropolis,-1.33610724,3.75356376e-04,100
1210,Row-Update,mps2,-1.33708122,8.81947254e-05,100
1210,Hybrid,mixture2,-1.33705984,8.54453695e-05,100
1211,Metropolis,metropolis,-1.33610571,3.75641400e-04,100
1211,Row-Update,mps2,-1.33704820,9.16573643e-05,100
1211,Hybrid,mixture2,-1.33708574,8.45371375e-05,100
1212,Metropolis,metropolis,-1.33611713,3.75313088e-04,100
1212,Row-Update,mps2,-1.33705636,9.10104856e-05,100
1212,Hybrid,mixture2,-1.33705847,8.33918720e-05,100
1213,Metropolis,metropolis,-1.33609908,3.76436323e-04,100
1213,Row-Update,mps2,-1.33706157,8.93133150e-05,100
1213,Hybrid,mixture2,-1.33705381,8.37937129e-05,100
1214,Metropolis,metropolis,-1.33612728,3.75158906e-04,100
1214,Row-Update,mps2,-1.33704054,9.16595173e-05,100
1214,Hybrid,mixture2,-1.33706429,8.43323164e-05,100
1215,Metropolis,metropolis,-1.33612040,3.75497923e-04,100
1215,Row-Update,mps2,-1.33705031,9.05644096e-05,100
1215,Hybrid,mixture2,-1.33707034,8.39496298e-05,100
1216,Metropolis,metropolis,-1.33611460,3.75879344e-04,100
1216,Row-Update,mps2,-1.33706310,9.23546641e-05,100
1216,Hybrid,mixture2,-1.33706219,8.34925148e-05,100
1217,Metropolis,metropolis,-1.33610063,3.76798070e-04,100
1217,Row-Update,mps2,-1.33706487,9.17988195e-05,100
1217,Hybrid,mixture2,-1.33707209,8.36501587e-05,100
1218,Metropolis,metropolis,-1.33609978,3.76483394e-04,100
1218,Row-Update,mps2,-1.33703112,9.43826749e-05,100
1218,Hybrid,mixture2,-1.33706352,8.44184461e-05,100
1219,Metropolis,metropolis,-1.33609107,3.76877189e-04,100
1219,Row-Update,mps2,-1.33704154,9.34550266e-05,100
1219,Hybrid,mixture2,-1.33706197,8.55249969e-05,100
1220,Metropolis,metropolis,-1.33610189,3.75747876e-04,100
1220,Row-Update,mps2,-1.33704295,9.25289183e-05,100
1220,Hybrid,mixture2,-1.33708366,8.40187442e-05,100
1221,Metropolis,metropolis,-1.33609013,3.76912834e-04,100
1221,Row-Update,mps2,-1.33704791,9.15896758e-05,100
1221,Hybrid,mixture2,-1.33705334,8.50258473e-05,100
1222,Metropolis,metropolis,-1.33610947,3.75440877e-04,100
1222,Row-Update,mps2,-1.33706289,9.09338337e-05,100
1222,Hybrid,mixture2,-1.33706168,8.54470813e-05,100
1223,Metropolis,metropolis,-1.33609517,3.76460920e-04,100
1223,Row-Update,mps2,-1.33705541,8.84678966e-05,100
1223,Hybrid,mixture2,-1.33705319,8.67443371e-05,100
1224,Metropolis,metropolis,-1.33611955,3.75577054e-04,100
1224,Row-Update,mps2,-1.33704892,8.99051199e-05,100
1224,Hybrid,mixture2,-1.33708093,8.41519754e-05,100
1225,Metropolis,metropolis,-1.33611730,3.77065566e-04,100
1225,Row-Update,mps2,-1.33706891,8.90808670e-05,100
1225,Hybrid,mixture2,-1.33707212,8.33906714e-05,100
1226,Metropolis,metropolis,-1.33611479,3.76615065e-04,100
1226,Row-Update,mps2,-1.33705176,9.02533723e-05,100
1226,Hybrid,mixture2,-1.33704106,8.51510295e-05,100
1227,Metropolis,metropolis,-1.33612256,3.75205982e-04,100
1227,Row-Update,mps2,-1.33709580,8.85253705e-05,100
1227,Hybrid,mixture2,-1.33706022,8.40210199e-05,100
1228,Metropolis,metropolis,-1.33613976,3.76259107e-04,100
1228,Row-Update,mps2,-1.33705491,9.07711027e-05,100
1228,Hybrid,mixture2,-1.33707294,8.51893241e-05,100
1229,Metropolis,metropolis,-1.33613323,3.75554319e-04,100
1229,Row-Update,mps2,-1.33707590,8.81287949e-05,100
1229,Hybrid,mixture2,-1.33707213,8.43625254e-05,100
1230,Metropolis,metropolis,-1.33613133,3.76585923e-04,100
1230,Row-Update,mps2,-1.33706828,8.92941750e-05,100
1230,Hybrid,mixture2,-1.33707337,8.46084589e-05,100
1231,Metropolis,metropolis,-1.33613434,3.78324164e-04,100
1231,Row-Update,mps2,-1.33704428,8.87459681e-05,100
1231,Hybrid,mixture2,-1.33708926,8.32482848e-05,100
1232,Metropolis,metropolis,-1.33611773,3.75461584e-04,100
1232,Row-Update,mps2,-1.33705151,9.02070012e-05,100
1232,Hybrid,mixture2,-1.33708811,8.45535962e-05,100
1233,Metropolis,metropolis,-1.33611921,3.76592615e-04,100
1233,Row-Update,mps2,-1.33707602,9.04295478e-05,100
1233,Hybrid,mixture2,-1.33706979,8.55330833e-05,100
1234,Metropolis,metropolis,-1.33611142,3.76329717e-04,100
1234,Row-Update,mps2,-1.33705751,9.01246105e-05,100
1234,Hybrid,mixture2,-1.33707317,8.47000321e-05,100
1235,Metropolis,metropolis,-1.33612077,3.76040827e-04,100
1235,Row-Update,mps2,-1.33707329,9.22344531e-05,100
1235,Hybrid,mixture2,-1.33708329,8.55826561e-05,100
1236,Metropolis,metropolis,-1.33612673,3.76036465e-04,100
1236,Row-Update,mps2,-1.33704765,9.03665122e-05,100
1236,Hybrid,mixture2,-1.33708718,8.55215623e-05,100
1237,Metropolis,metropolis,-1.33611576,3.75312537e-04,100
1237,Row-Update,mps2,-1.33708397,8.91008058e-05,100
1237,Hybrid,mixture2,-1.33709874,8.34258571e-05,100
1238,Metropolis,metropolis,-1.33613227,3.75699728e-04,100
1238,Row-Update,mps2,-1.33706270,8.92387882e-05,100
1238,Hybrid,mixture2,-1.33708002,8.46603812e-05,100
