step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
4014,Row-Update,mps,-1.39753694,1.45541551e-03,20
4014,Hybrid,mixture,-1.39766184,1.40411240e-03,20
4015,Metropolis,metropolis,-1.39097923,2.52018190e-03,20
4015,Row-Update,mps,-1.39754141,1.45315606e-03,20
4015,Hybrid,mixture,-1.39766748,1.40443907e-03,20
4016,Metropolis,metropolis,-1.39098587,2.52023980e-03,20
4016,Row-Update,mps,-1.39753869,1.45442895e-03,20
4016,Hybrid,mixture,-1.39766970,1.40227120e-03,20
4017,Metropolis,metropolis,-1.39098252,2.52071421e-03,20
4017,Row-Update,mps,-1.39754219,1.45545482e-03,20
4017,Hybrid,mixture,-1.39766685,1.40470004e-03,20
4018,Metropolis,metropolis,-1.39097999,2.52182722e-03,20
4018,Row-Update,mps,-1.39754210,1.45365303e-03,20
4018,Hybrid,mixture,-1.39766328,1.40346252e-03,20
4019,Metropolis,metropolis,-1.39097578,2.51970738e-03,20
4019,Row-Update,mps,-1.39754372,1.45513571e-03,20
4019,Hybrid,mixture,-1.39766335,1.40468903e-03,20
4020,Metropolis,metropolis,-1.39098447,2.51992076e-03,20
4020,Row-Update,mps,-1.39753704,1.45433186e-03,20
4020,Hybrid,mixture,-1.39765930,1.40344541e-03,20
4021,Metropolis,metropolis,-1.39098498,2.51963070e-03,20
4021,Row-Update,mps,-1.39753055,1.45290052e-03,20
4021,Hybrid,mixture,-1.39766728,1.40277890e-03,20
4022,Metropolis,metropolis,-1.39097802,2.52040589e-03,20
4022,Row-Update,mps,-1.39753767,1.45450828e-03,20
4022,Hybrid,mixture,-1.39765861,1.40494914e-03,20
4023,Metropolis,metropolis,-1.39098645,2.52076113e-03,20
4023,Row-Update,mps,-1.39753738,1.45495723e-03,20
4023,Hybrid,mixture,-1.39765832,1.40358190e-03,20
4024,Metropolis,metropolis,-1.39097478,2.52055406e-03,20
4024,Row-Update,mps,-1.39754018,1.45492423e-03,20
4024,Hybrid,mixture,-1.39766588,1.40351710e-03,20
4025,Metropolis,metropolis,-1.39098215,2.52015868e-03,20
4025,Row-Update,mps,-1.39753912,1.45433880e-03,20
4025,Hybrid,mixture,-1.39766604,1.40246458e-03,20
4026,Metropolis,metropolis,-1.39097516,2.52062259e-03,20
4026,Row-Update,mps,-1.39753360,1.45304696e-03,20
4026,Hybrid,mixture,-1.39765697,1.40296701e-03,20
4027,Metropolis,metropolis,-1.39098476,2.52033393e-03,20
4027,Row-Update,mps,-1.39754504,1.45404903e-03,20
4027,Hybrid,mixture,-1.39765609,1.40513063e-03,20
4028,Metropolis,metropolis,-1.39098487,2.52036264e-03,20
4028,Row-Update,mps,-1.39753509,1.45521711e-03,20
4028,Hybrid,mixture,-1.39766241,1.40328149e-03,20
4029,Metropolis,metropolis,-1.39098175,2.52007973e-03,20
4029,Row-Update,mps,-1.39755311,1.45359924e-03,20
4029,Hybrid,mixture,-1.39766401,1.40372589e-03,20
4030,Metropolis,metropolis,-1.39097919,2.51966055e-03,20
4030,Row-Update,mps,-1.39753666,1.45323022e-03,20
4030,Hybrid,mixture,-1.39766451,1.40350273e-03,20
4031,Metropolis,metropolis,-1.39097490,2.52470028e-03,20
4031,Row-Update,mps,-1.39753411,1.45336919e-03,20
4031,Hybrid,mixture,-1.39766724,1.40391189e-03,20
4032,Metropolis,metropolis,-1.39098131,2.52042829e-03,20
4032,Row-Update,mps,-1.39753341,1.45425863e-03,20
4032,Hybrid,mixture,-1.39766604,1.40194753e-03,20
4033,Metropolis,metropolis,-1.39098137,2.52137420e-03,20
4033,Row-Update,mps,-1.39753850,1.45380122e-03,20
4033,Hybrid,mixture,-1.39766658,1.40410400e-03,20
4034,Metropolis,metropolis,-1.39097887,2.52185162e-03,20
4034,Row-Update,mps,-1.39753227,1.45467976e-03,20
4034,Hybrid,mixture,-1.39766725,1.40359422e-03,20
4035,Metropolis,metropolis,-1.39098553,2.52137336e-03,20
4035,Row-Update,mps,-1.39753073,1.45392986e-03,20
4035,Hybrid,mixture,-1.39766401,1.40259273e-03,20
4036,Metropolis,metropolis,-1.39098045,2.52123474e-03,20
4036,Row-Update,mps,-1.39753966,1.45334078e-03,20
4036,Hybrid,mixture,-1.39766622,1.40444064e-03,20
4037,Metropolis,metropolis,-1.39098426,2.51918326e-03,20
4037,Row-Update,mps,-1.39753506,1.45456633e-03,20
4037,Hybrid,mixture,-1.39766218,1.40350099e-03,20
4038,Metropolis,metropolis,-1.39097971,2.52018558e-03,20
4038,Row-Update,mps,-1.39753073,1.45452138e-03,20
4038,Hybrid,mixture,-1.39766639,1.40401766e-03,20
4039,Metropolis,metropolis,-1.39097611,2.51990695e-03,20
4039,Row-Update,mps,-1.39754900,1.45578251e-03,20
4039,Hybrid,mixture,-1.39766190,1.40394516e-03,20
4040,Metropolis,metropolis,-1.39098354,2.52006757e-03,20
4040,Row-Update,mps,-1.39753441,1.45453769e-03,20
4040,Hybrid,mixture,-1.39766699,1.40527239e-03,20
4041,Metropolis,metropolis,-1.39097788,2.51996717e-03,20
4041,Row-Update,mps,-1.39753529,1.45346207e-03,20
4041,Hybrid,mixture,-1.39766700,1.40382913e-03,20
4042,Metropolis,metropolis,-1.39097363,2.51811064e-03,20
4042,Row-Update,mps,-1.39754315,1.45407113e-03,20
4042,Hybrid,mixture,-1.39766535,1.40442441e-03,20
4043,Metropolis,metropolis,-1.39098413,2.52137407e-03,20
4043,Row-Update,mps,-1.39753243,1.45426925e-03,20
4043,Hybrid,mixture,-1.39765838,1.40204022e-03,20
4044,Metropolis,metropolis,-1.39098100,2.52092039e-03,20
4044,Row-Update,mps,-1.39753608,1.45435220e-03,20
4044,Hybrid,mixture,-1.39766426,1.40358265e-03,20
4045,Metropolis,metropolis,-1.39097601,2.51996414e-03,20
4045,Row-Update,mps,-1.39753581,1.45318031e-03,20
4045,Hybrid,mixture,-1.39766824,1.40291481e-03,20
4046,Metropolis,metropolis,-1.39097653,2.52008935e-03,20
4046,Row-Update,mps,-1.39753789,1.45386064e-03,20
4046,Hybrid,mixture,-1.39766350,1.40331286e-03,20
4047,Metropolis,metropolis,-1.39098220,2.51974696e-03,20
4047,Row-Update,mps,-1.39753801,1.45413340e-03,20
4047,Hybrid,mixture,-1.39766546,1.40367842e-03,20
4048,Metropolis,metropolis,-1.39097599,2.51898220e-03,20
4048,Row-Update,mps,-1.39754427,1.45316125e-03,20
4048,Hybrid,mixture,-1.39766201,1.40378905e-03,20
4049,Metropolis,metropolis,-1.39097701,2.52006061e-03,20
4049,Row-Update,mps,-1.39754181,1.45561887e-03,20
4049,Hybrid,mixture,-1.39766490,1.40336732e-03,20
4050,Metropolis,metropolis,-1.39098059,2.52048971e-03,20
4050,Row-Update,mps,-1.39753975,1.45342117e-03,20
4050,Hybrid,mixture,-1.39766279,1.40392459e-03,20
4051,Metropolis,metropolis,-1.39097908,2.51855605e-03,20
4051,Row-Update,mps,-1.39753860,1.45496056e-03,20
4051,Hybrid,mixture,-1.39766598,1.40288918e-03,20
4052,Metropolis,metropolis,-1.39097918,2.51979106e-03,20
4052,Row-Update,mps,-1.39754170,1.45363983e-03,20
4052,Hybrid,mixture,-1.39766125,1.40323624e-03,20
4053,Metropolis,metropolis,-1.39098339,2.51960054e-03,20
4053,Row-Update,mps,-1.39754021,1.45447421e-03,20
4053,Hybrid,mixture,-1.39766182,1.40413480e-03,20
4054,Metropolis,metropolis,-1.39098285,2.51949667e-03,20
4054,Row-Update,mps,-1.39752666,1.45528798e-03,20
4054,Hybrid,mixture,-1.39766332,1.40443310e-03,20
4055,Metropolis,metropolis,-1.39098781,2.52061152e-03,20
4055,Row-Update,mps,-1.39754306,1.45313575e-03,20
4055,Hybrid,mixture,-1.39766614,1.40358829e-03,20
4056,Metropolis,metropolis,-1.39097500,2.51983234e-03,20
4056,Row-Update,mps,-1.39752209,1.45838037e-03,20
4056,Hybrid,mixture,-1.39765212,1.40295706e-03,20
4057,Metropolis,metropolis,-1.39098183,2.52083249e-03,20
4057,Row-Update,mps,-1.39753825,1.45396043e-03,20
4057,Hybrid,mixture,-1.39766261,1.40252950e-03,20
4058,Metropolis,metropolis,-1.39098163,2.52009685e-03,20
4058,Row-Update,mps,-1.39754112,1.45337583e-03,20
4058,Hybrid,mixture,-1.39766091,1.40316767e-03,20
4059,Metropolis,metropolis,-1.39098254,2.52021301e-03,20
4059,Row-Update,mps,-1.39753753,1.45391980e-03,20
4059,Hybrid,mixture,-1.39766469,1.40442313e-03,20
4060,Metropolis,metropolis,-1.39098129,2.52087038e-03,20
4060,Row-Update,mps,-1.39751193,1.45855735e-03,20
4060,Hybrid,mixture,-1.39766410,1.40522566e-03,20
4061,Metropolis,metropolis,-1.39098417,2.52065306e-03,20
4061,Row-Update,mps,-1.39754233,1.45317152e-03,20
4061,Hybrid,mixture,-1.39766513,1.40315315e-03,20
4062,Metropolis,metropolis,-1.39097851,2.52117808e-03,20
4062,Row-Update,mps,-1.39753924,1.45438723e-03,20
4062,Hybrid,mixture,-1.39766685,1.40323995e-03,20
4063,Metropolis,metropolis,-1.39097937,2.52050109e-03,20
4063,Row-Update,mps,-1.39754333,1.45402449e-03,20
4063,Hybrid,mixture,-1.39766099,1.40485594e-03,20
4064,Metropolis,metropolis,-1.39097947,2.52068046e-03,20
4064,Row-Update,mps,-1.39754056,1.45350276e-03,20
4064,Hybrid,mixture,-1.39766569,1.40507715e-03,20
4065,Metropolis,metropolis,-1.39097797,2.52025417e-03,20
4065,Row-Update,mps,-1.39754620,1.45408681e-03,20
4065,Hybrid,mixture,-1.39766156,1.40566732e-03,20
4066,Metropolis,metropolis,-1.39098372,2.51995553e-03,20
4066,Row-Update,mps,-1.39753957,1.45366114e-03,20
4066,Hybrid,mixture,-1.39766453,1.40447852e-03,20
4067,Metropolis,metropolis,-1.39098499,2.52024439e-03,20
4067,Row-Update,mps,-1.39753723,1.45408170e-03,20
4067,Hybrid,mixture,-1.39766314,1.40352351e-03,20
4068,Metropolis,metropolis,-1.39098646,2.51984226e-03,20
4068,Row-Update,mps,-1.39754542,1.45454956e-03,20
4068,Hybrid,mixture,-1.39766269,1.40444804e-03,20
4069,Metropolis,metropolis,-1.39097554,2.52025253e-03,20
4069,Row-Update,mps,-1.39753844,1.45455329e-03,20
4069,Hybrid,mixture,-1.39766287,1.40234811e-03,20
4070,Metropolis,metropolis,-1.39098680,2.51945341e-03,20
4070,Row-Update,mps,-1.39754215,1.45371052e-03,20
4070,Hybrid,mixture,-1.39765854,1.40538607e-03,20
4071,Metropolis,metropolis,-1.39097529,2.51979716e-03,20
4071,Row-Update,mps,-1.39752961,1.45328763e-03,20
4071,Hybrid,mixture,-1.39766964,1.40217314e-03,20
4072,Metropolis,metropolis,-1.39098450,2.52067208e-03,20
4072,Row-Update,mps,-1.39753619,1.45488651e-03,20
4072,Hybrid,mixture,-1.39766444,1.40413907e-03,20
4073,Metropolis,metropolis,-1.39098170,2.52114697e-03,20
4073,Row-Update,mps,-1.39753346,1.45463291e-03,20
4073,Hybrid,mixture,-1.39766318,1.40336390e-03,20
4074,Metropolis,metropolis,-1.39098118,2.51877107e-03,20
4074,Row-Update,mps,-1.39754278,1.45358238e-03,20
4074,Hybrid,mixture,-1.39765699,1.40296106e-03,20
4075,Metropolis,metropolis,-1.39098331,2.51945025e-03,20
4075,Row-Update,mps,-1.39753626,1.45368634e-03,20
4075,Hybrid,mixture,-1.39766226,1.40445541e-03,20
4076,Metropolis,metropolis,-1.39098468,2.52044658e-03,20
4076,Row-Update,mps,-1.39753806,1.45460525e-03,20
4076,Hybrid,mixture,-1.39766252,1.40461687e-03,20
4077,Metropolis,metropolis,-1.39098387,2.52059316e-03,20
4077,Row-Update,mps,-1.39754585,1.45598908e-03,20
4077,Hybrid,mixture,-1.39766904,1.40278597e-03,20
4078,Metropolis,metropolis,-1.39098121,2.52014038e-03,20
4078,Row-Update,mps,-1.39753023,1.45425386e-03,20
4078,Hybrid,mixture,-1.39766625,1.40439235e-03,20
4079,Metropolis,metropolis,-1.39098374,2.51953951e-03,20
4079,Row-Update,mps,-1.39753695,1.45293628e-03,20
4079,Hybrid,mixture,-1.39766345,1.40249035e-03,20
4080,Metropolis,metropolis,-1.39097888,2.52049406e-03,20
4080,Row-Update,mps,-1.39754116,1.45392762e-03,20
4080,Hybrid,mixture,-1.39766063,1.40277355e-03,20
4081,Metropolis,metropolis,-1.39098261,2.52106467e-03,20
4081,Row-Update,mps,-1.39753593,1.45473165e-03,20
4081,Hybrid,mixture,-1.39766828,1.40651463e-03,20
4082,Metropolis,metropolis,-1.39098265,2.52005640e-03,20
4082,Row-Update,mps,-1.39753599,1.45326060e-03,20
4082,Hybrid,mixture,-1.39766080,1.40345016e-03,20
4083,Metropolis,metropolis,-1.39097977,2.51994012e-03,20
4083,Row-Update,mps,-1.39753774,1.45333611e-03,20
4083,Hybrid,mixture,-1.39767407,1.40481792e-03,20
4084,Metropolis,metropolis,-1.39098357,2.52058494e-03,20
4084,Row-Update,mps,-1.39754043,1.45391375e-03,20
4084,Hybrid,mixture,-1.39766606,1.40307999e-03,20
4085,Metropolis,metropolis,-1.39097933,2.52100695e-03,20
4085,Row-Update,mps,-1.39753648,1.45291570e-03,20
4085,Hybrid,mixture,-1.39765695,1.40335284e-03,20
4086,Metropolis,metropolis,-1.39098321,2.52117528e-03,20
4086,Row-Update,mps,-1.39753691,1.45407876e-03,20
4086,Hybrid,mixture,-1.39766405,1.40562047e-03,20
4087,Metropolis,metropolis,-1.39098051,2.51999888e-03,20
4087,Row-Update,mps,-1.39753552,1.45527915e-03,20
4087,Hybrid,mixture,-1.39765748,1.40375906e-03,20
4088,Metropolis,metropolis,-1.39097721,2.52149237e-03,20
4088,Row-Update,mps,-1.39754127,1.45316119e-03,20
4088,Hybrid,mixture,-1.39765614,1.40533745e-03,20
4089,Metropolis,metropolis,-1.39098167,2.51990235e-03,20
4089,Row-Update,mps,-1.39753166,1.45447318e-03,20
4089,Hybrid,mixture,-1.39766386,1.40401138e-03,20
4090,Metropolis,metropolis,-1.39098181,2.52030936e-03,20
4090,Row-Update,mps,-1.39755938,1.45582943e-03,20
4090,Hybrid,mixture,-1.39766852,1.40332798e-03,20
4091,Metropolis,metropolis,-1.39097645,2.52013377e-03,20
4091,Row-Update,mps,-1.39753440,1.45438620e-03,20
4091,Hybrid,mixture,-1.39766234,1.40254617e-03,20
4092,Metropolis,metropolis,-1.39098035,2.51952429e-03,20
4092,Row-Update,mps,-1.39753788,1.45475547e-03,20
4092,Hybrid,mixture,-1.39765803,1.40329716e-03,20
4093,Metropolis,metropolis,-1.39098278,2.52213681e-03,20
4093,Row-Update,mps,-1.39753534,1.45487404e-03,20
4093,Hybrid,mixture,-1.39766533,1.40404923e-03,20
4094,Metropolis,metropolis,-1.39098082,2.51899384e-03,20
4094,Row-Update,mps,-1.39754447,1.45456376e-03,20
4094,Hybrid,mixture,-1.39765894,1.40425085e-03,20
4095,Metropolis,metropolis,-1.39098906,2.52057224e-03,20
4095,Row-Update,mps,-1.39753372,1.45423017e-03,20
4095,Hybrid,mixture,-1.39766133,1.40402423e-03,20
4096,Metropolis,metropolis,-1.39098389,2.51958898e-03,20
4096,Row-Update,mps,-1.39754152,1.45415680e-03,20
4096,Hybrid,mixture,-1.39765669,1.40510895e-03,20
4097,Metropolis,metropolis,-1.39098072,2.52185993e-03,20
4097,Row-Update,mps,-1.39753604,1.45391791e-03,20
4097,Hybrid,mixture,-1.39766233,1.40215350e-03,20
4098,Metropolis,metropolis,-1.39098508,2.51981993e-03,20
4098,Row-Update,mps,-1.39753499,1.45432840e-03,20
4098,Hybrid,mixture,-1.39766541,1.40242179e-03,20
4099,Metropolis,metropolis,-1.39098229,2.51894649e-03,20
4099,Row-Update,mps,-1.39754286,1.45580164e-03,20
4099,Hybrid,mixture,-1.39766526,1.40363514e-03,20
4100,Metropolis,metropolis,-1.39097618,2.52029316e-03,20
4100,Row-Update,mps,-1.39753974,1.45304675e-03,20
4100,Hybrid,mixture,-1.39766631,1.40428064e-03,20
4101,Metropolis,metropolis,-1.39098277,2.52015272e-03,20
4101,Row-Update,mps,-1.39753936,1.45390748e-03,20
4101,Hybrid,mixture,-1.39765349,1.40403024e-03,20
4102,Metropolis,metropolis,-1.39098251,2.51978020e-03,20
4102,Row-Update,mps,-1.39753775,1.45381030e-03,20
4102,Hybrid,mixture,-1.39767226,1.40626235e-03,20
4103,Metropolis,metropolis,-1.39098276,2.51901224e-03,20
4103,Row-Update,mps,-1.39753407,1.45368235e-03,20
4103,Hybrid,mixture,-1.39766425,1.40343800e-03,20
4104,Metropolis,metropolis,-1.39098148,2.52134684e-03,20
4104,Row-Update,mps,-1.39753380,1.45530936e-03,20
4104,Hybrid,mixture,-1.39766196,1.40437111e-03,20
4105,Metropolis,metropolis,-1.39098198,2.51966153e-03,20
4105,Row-Update,mps,-1.39753685,1.45487223e-03,20
4105,Hybrid,mixture,-1.39766078,1.40477854e-03,20
4106,Metropolis,metropolis,-1.39098073,2.51853174e-03,20
4106,Row-Update,mps,-1.39753510,1.45513657e-03,20
4106,Hybrid,mixture,-1.39766604,1.40436321e-03,20
4107,Metropolis,metropolis,-1.39098486,2.52102869e-03,20
4107,Row-Update,mps,-1.39754255,1.45152014e-03,20
4107,Hybrid,mixture,-1.39766418,1.40327908e-03,20
4108,Metropolis,metropolis,-1.39097961,2.52107904e-03,20
4108,Row-Update,mps,-1.39754375,1.45409797e-03,20
4108,Hybrid,mixture,-1.39766488,1.40357632e-03,20
4109,Metropolis,metropolis,-1.39098405,2.52103038e-03,20
4109,Row-Update,mps,-1.39754254,1.45357619e-03,20
4109,Hybrid,mixture,-1.39766241,1.40346858e-03,20
4110,Metropolis,metropolis,-1.39097604,2.51943926e-03,20
4110,Row-Update,mps,-1.39754043,1.45537046e-03,20
4110,Hybrid,mixture,-1.39766850,1.40314623e-03,20
4111,Metropolis,metropolis,-1.39098235,2.52180645e-03,20
4111,Row-Update,mps,-1.39754315,1.45359468e-03,20
4111,Hybrid,mixture,-1.39766763,1.40163938e-03,20
4112,Metropolis,metropolis,-1.39098163,2.52077395e-03,20
4112,Row-Update,mps,-1.39753875,1.45417927e-03,20
4112,Hybrid,mixture,-1.39766621,1.40354891e-03,20
4113,Metropolis,metropolis,-1.39097945,2.52107262e-03,20
4113,Row-Update,mps,-1.39753631,1.45394473e-03,20
4113,Hybrid,mixture,-1.39766008,1.40295799e-03,20
4114,Metropolis,metropolis,-1.39098324,2.52008957e-03,20
4114,Row-Update,mps,-1.39754364,1.45272635e-03,20
4114,Hybrid,mixture,-1.39765782,1.40486487e-03,20
4115,Metropolis,metropolis,-1.39098096,2.52015900e-03,20
4115,Row-Update,mps,-1.39754219,1.45305719e-03,20
4115,Hybrid,mixture,-1.39765966,1.40270498e-03,20
4116,Metropolis,metropolis,-1.39097768,2.52025138e-03,20
4116,Row-Update,mps,-1.39754848,1.45412206e-03,20
4116,Hybrid,mixture,-1.39766586,1.40396407e-03,20
4117,Metropolis,metropolis,-1.39098407,2.51847290e-03,20
4117,Row-Update,mps,-1.39755381,1.45445844e-03,20
4117,Hybrid,mixture,-1.39766633,1.40377133e-03,20
4118,Metropolis,metropolis,-1.39097698,2.52005688e-03,20
4118,Row-Update,mps,-1.39754154,1.45352747e-03,20
4118,Hybrid,mixture,-1.39766226,1.40497726e-03,20
4119,Metropolis,metropolis,-1.39097660,2.52062918e-03,20
4119,Row-Update,mps,-1.39754092,1.45556933e-03,20
4119,Hybrid,mixture,-1.39766266,1.40242768e-03,20
4120,Metropolis,metropolis,-1.39097967,2.51981783e-03,20
4120,Row-Update,mps,-1.39754007,1.45297423e-03,20
4120,Hybrid,mixture,-1.39766068,1.40309781e-03,20
4121,Metropolis,metropolis,-1.39098269,2.51996200e-03,20
4121,Row-Update,mps,-1.39753987,1.45457861e-03,20
4121,Hybrid,mixture,-1.39766684,1.40293504e-03,20
4122,Metropolis,metropolis,-1.39098220,2.51977153e-03,20
4122,Row-Update,mps,-1.39753754,1.45485350e-03,20
4122,Hybrid,mixture,-1.39766380,1.40497222e-03,20
4123,Metropolis,metropolis,-1.39097760,2.52031485e-03,20
4123,Row-Update,mps,-1.39754309,1.45414812e-03,20
4123,Hybrid,mixture,-1.39766289,1.40276716e-03,20
4124,Metropolis,metropolis,-1.39097669,2.51983304e-03,20
4124,Row-Update,mps,-1.39753715,1.45427401e-03,20
4124,Hybrid,mixture,-1.39767055,1.40373991e-03,20
4125,Metropolis,metropolis,-1.39098390,2.51955021e-03,20
4125,Row-Update,mps,-1.39753983,1.45419069e-03,20
4125,Hybrid,mixture,-1.39765723,1.40331889e-03,20
4126,Metropolis,metropolis,-1.39097797,2.52076558e-03,20
4126,Row-Update,mps,-1.39753276,1.45396281e-03,20
4126,Hybrid,mixture,-1.39766274,1.40570371e-03,20
4127,Metropolis,metropolis,-1.39098324,2.52012672e-03,20
4127,Row-Update,mps,-1.39754399,1.45384914e-03,20
4127,Hybrid,mixture,-1.39765412,1.40395691e-03,20
4128,Metropolis,metropolis,-1.39098566,2.52046118e-03,20
4128,Row-Update,mps,-1.39753840,1.45464861e-03,20
4128,Hybrid,mixture,-1.39766648,1.40556132e-03,20
4129,Metropolis,metropolis,-1.39097788,2.51981266e-03,20
4129,Row-Update,mps,-1.39753851,1.45301710e-03,20
4129,Hybrid,mixture,-1.39766702,1.40410763e-03,20
4130,Metropolis,metropolis,-1.39097738,2.51998724e-03,20
4130,Row-Update,mps,-1.39754035,1.45509254e-03,20
4130,Hybrid,mixture,-1.39766217,1.40539503e-03,20
4131,Metropolis,metropolis,-1.39097907,2.51991430e-03,20
4131,Row-Update,mps,-1.39754676,1.45402906e-03,20
4131,Hybrid,mixture,-1.39766277,1.40347946e-03,20
4132,Metropolis,metropolis,-1.39097635,2.51952541e-03,20
4132,Row-Update,mps,-1.39753116,1.45438683e-03,20
4132,Hybrid,mixture,-1.39766351,1.40407800e-03,20
4133,Metropolis,metropolis,-1.39097871,2.52041103e-03,20
4133,Row-Update,mps,-1.39753850,1.45485082e-03,20
4133,Hybrid,mixture,-1.39766836,1.40365854e-03,20
4134,Metropolis,metropolis,-1.39098679,2.52203429e-03,20
4134,Row-Update,mps,-1.39754353,1.45230556e-03,20
4134,Hybrid,mixture,-1.39765894,1.40444169e-03,20
4135,Metropolis,metropolis,-1.39097621,2.52023422e-03,20
4135,Row-Update,mps,-1.39754016,1.45420589e-03,20
4135,Hybrid,mixture,-1.39766349,1.40472367e-03,20
4136,Metropolis,metropolis,-1.39097933,2.52100977e-03,20
4136,Row-Update,mps,-1.39753800,1.45585679e-03,20
4136,Hybrid,mixture,-1.39765922,1.40279886e-03,20
4137,Metropolis,metropolis,-1.39098425,2.52088880e-03,20
4137,Row-Update,mps,-1.39754243,1.45505518e-03,20
4137,Hybrid,mixture,-1.39766263,1.40308758e-03,20
4138,Metropolis,metropolis,-1.39097997,2.52062058e-03,20
4138,Row-Update,mps,-1.39754363,1.45362210e-03,20
4138,Hybrid,mixture,-1.39766811,1.40444627e-03,20
4139,Metropolis,metropolis,-1.39098474,2.52064518e-03,20
4139,Row-Update,mps,-1.39753845,1.45215633e-03,20
4139,Hybrid,mixture,-1.39766114,1.40346042e-03,20
4140,Metropolis,metropolis,-1.39098056,2.52020551e-03,20
4140,Row-Update,mps,-1.39754756,1.45439532e-03,20
4140,Hybrid,mixture,-1.39765887,1.40208621e-03,20
4141,Metropolis,metropolis,-1.39097827,2.51957626e-03,20
4141,Row-Update,mps,-1.39754050,1.45376659e-03,20
4141,Hybrid,mixture,-1.39766564,1.40402632e-03,20
4142,Metropolis,metropolis,-1.39097592,2.51959015e-03,20
4142,Row-Update,mps,-1.39755045,1.45351044e-03,20
4142,Hybrid,mixture,-1.39766549,1.40408026e-03,20
4143,Metropolis,metropolis,-1.39098101,2.52059984e-03,20
4143,Row-Update,mps,-1.39753582,1.45438885e-03,20
4143,Hybrid,mixture,-1.39765859,1.40333778e-03,20
4144,Metropolis,metropolis,-1.39098371,2.51978965e-03,20
4144,Row-Update,mps,-1.39753164,1.45489378e-03,20
4144,Hybrid,mixture,-1.39766020,1.40333573e-03,20
4145,Metropolis,metropolis,-1.39098455,2.52039062e-03,20
4145,Row-Update,mps,-1.39753851,1.45471706e-03,20
